zed2i measurements of depth on 13-06-2025
-388.413,109.623,657.892
-388.416,109.623,657.895
-388.417,109.624,657.897
-388.414,109.623,657.895
-388.417,109.624,657.902
-388.417,109.624,657.9
-388.421,109.625,657.908
-388.435,109.628,657.929
-388.445,109.631,657.945
-388.45,109.633,657.95
-388.452,109.634,657.954
-388.452,109.634,657.952
-388.448,109.633,657.945
-388.448,109.634,657.945
-388.446,109.633,657.943
-388.446,109.633,657.941
-388.442,109.632,657.931
-388.441,109.633,657.929
-388.44,109.633,657.926
-388.445,109.634,657.931
-388.45,109.635,657.938
-388.454,109.636,657.944
-388.446,109.634,657.929
-388.434,109.63,657.906
-388.428,109.628,657.894
-388.43,109.628,657.896
-388.429,109.628,657.897
-388.427,109.627,657.894
-388.426,109.626,657.895
-388.423,109.624,657.892

-135.69,109.676,654.235
-119.9,109.68,654.016
-88.3172,109.689,653.566
-56.7392,109.696,653.109
-25.1589,109.703,652.649
6.42309,109.708,652.182
22.2149,109.711,651.953
53.7958,109.722,651.517
85.3804,109.731,651.072
85.3801,109.73,651.066
85.3792,109.73,651.053
85.3795,109.73,651.05
85.3785,109.728,651.042
85.3773,109.726,651.031
85.3756,109.723,651.014
85.3738,109.721,651.001
85.373,109.721,650.998
85.3715,109.72,650.99
85.3703,109.718,650.977
85.3693,109.718,650.969
85.3677,109.718,650.966
85.3673,109.718,650.966
85.3685,109.72,650.984
85.3674,109.718,650.972
85.3678,109.718,650.979
85.3665,109.716,650.969
85.3659,109.716,650.968
85.3657,109.716,650.974
85.3649,109.715,650.97
85.3647,109.715,650.971

486.081,107.53,649.378
486.083,106.959,649.379
486.086,106.959,649.383
486.085,106.959,649.379
486.075,106.957,649.366
486.075,106.958,649.367
486.078,106.958,649.373
486.091,106.961,649.392
486.101,106.963,649.408
486.104,106.964,649.419
486.099,106.962,649.41
486.098,106.962,649.41
486.096,106.962,649.406
486.095,106.961,649.401
486.084,106.959,649.388
486.084,106.959,649.39
486.086,106.958,649.392
486.085,106.958,649.393
486.079,106.956,649.387
486.076,106.955,649.383
486.08,106.956,649.39
486.086,106.957,649.399
486.079,106.955,649.386
486.075,106.954,649.378
486.063,106.951,649.361
486.062,106.951,649.356
486.068,106.951,649.362
486.075,106.953,649.369
486.077,106.954,649.375
486.079,106.954,649.383

-491.361,111.312,1076.25
-491.37,111.315,1076.27
-491.378,111.317,1076.29
-491.395,111.319,1076.32
-491.381,111.316,1076.29
-491.365,111.311,1076.26
-491.361,111.31,1076.25
-491.347,111.306,1076.22
-491.337,111.303,1076.2
-491.314,111.299,1076.15
-491.296,111.295,1076.12
-491.279,111.29,1076.08
-491.26,111.286,1076.04
-491.248,111.283,1076.01
-491.239,111.282,1075.99
-491.235,111.281,1075.98
-491.226,111.279,1075.96
-491.225,111.279,1075.96
-491.224,111.279,1075.96
-491.213,111.277,1075.94
-491.229,111.281,1075.98
-491.234,111.283,1075.99
-491.229,111.282,1075.97
-491.225,111.281,1075.96
-491.231,111.282,1075.97
-491.227,111.28,1075.97
-491.228,111.28,1075.97
-491.223,111.279,1075.96
-491.226,111.28,1075.97
-491.227,111.28,1075.97

-268.123,109.432,1066.97
-236.252,109.169,1065.68
-220.317,109.038,1065.04
-188.431,108.772,1063.73
-156.54,108.503,1062.4
-124.645,108.236,1061.06
-92.7523,107.972,1059.73
-60.8644,107.708,1058.43
-28.9659,107.439,1057.09
-13.0189,107.304,1056.41
-13.02,107.307,1056.43
-13.0203,107.307,1056.43
-13.021,107.309,1056.44
-13.0212,107.308,1056.42
-13.0214,107.307,1056.41
-13.0218,107.308,1056.42
-13.0217,107.306,1056.41
-13.0212,107.302,1056.39
-13.0204,107.3,1056.37
-13.0212,107.301,1056.39
-13.0217,107.301,1056.39
-13.0224,107.301,1056.39
-13.0212,107.296,1056.37
-13.0203,107.291,1056.33
-13.0212,107.289,1056.32
-13.0211,107.288,1056.31
-13.0202,107.283,1056.29
-13.0184,107.28,1056.25
-13.0174,107.281,1056.25
-13.017,107.28,1056.25

485.219,121.146,1069.75
485.222,120.777,1069.75
485.219,120.035,1069.74
485.212,119.292,1069.73
485.213,118.553,1069.73
485.212,117.813,1069.73
485.211,117.073,1069.72
485.208,116.703,1069.72
485.21,116.704,1069.72
485.208,116.704,1069.72
485.198,116.702,1069.69
485.2,116.702,1069.69
485.213,116.706,1069.72
485.229,116.709,1069.75
485.239,116.711,1069.77
485.241,116.712,1069.78
485.25,116.713,1069.79
485.26,116.714,1069.81
485.264,116.714,1069.82
485.268,116.714,1069.83
485.266,116.714,1069.83
485.267,116.713,1069.83
485.264,116.712,1069.83
485.269,116.713,1069.83
485.282,116.716,1069.86
485.299,116.72,1069.9
485.314,116.724,1069.93
485.322,116.726,1069.95
485.323,116.725,1069.95
485.321,116.724,1069.95

-535.421,112.188,2063.33
-535.414,112.189,2063.31
-535.395,112.187,2063.24
-535.378,112.186,2063.18
-535.378,112.186,2063.18
-535.393,112.189,2063.23
-535.395,112.188,2063.24
-535.418,112.192,2063.32
-535.425,112.195,2063.35
-535.421,112.194,2063.33
-535.42,112.194,2063.33
-535.425,112.195,2063.35
-535.41,112.193,2063.3
-535.404,112.192,2063.27
-535.385,112.189,2063.21
-535.388,112.189,2063.22
-535.383,112.188,2063.2
-535.401,112.19,2063.26
-535.412,112.19,2063.31
-535.399,112.188,2063.26
-535.397,112.188,2063.25
-535.382,112.186,2063.19
-535.375,112.185,2063.17
-535.38,112.186,2063.19
-535.375,112.186,2063.17
-535.385,112.188,2063.21
-535.39,112.188,2063.23
-535.398,112.188,2063.25
-535.413,112.191,2063.31
-535.425,112.191,2063.36

-84.471,114.696,2043.38
-52.2612,114.878,2042
-52.2647,114.885,2042.1
-52.2661,114.887,2042.14
-52.2693,114.892,2042.23
-52.2693,114.892,2042.23
-52.272,114.897,2042.31
-52.2727,114.898,2042.32
-52.2717,114.896,2042.28
-52.2721,114.897,2042.3
-52.273,114.899,2042.33
-52.2727,114.897,2042.31
-52.2718,114.895,2042.28
-52.2732,114.897,2042.32
-52.2734,114.897,2042.32
-52.2718,114.896,2042.29
-52.2712,114.895,2042.27
-52.2706,114.893,2042.24
-52.2687,114.89,2042.18
-52.2706,114.893,2042.24
-52.2722,114.895,2042.25
-52.2728,114.896,2042.28
-52.2718,114.894,2042.26
-52.2723,114.894,2042.26
-52.2732,114.894,2042.29
-52.2714,114.89,2042.22
-52.2679,114.883,2042.11
-52.2635,114.876,2041.97
-52.2612,114.872,2041.89
-52.2602,114.871,2041.87

445.568,118.717,2041.38
445.443,118.717,2041.4
445.327,118.721,2041.45
445.198,118.721,2041.44
445.135,118.722,2041.44
444.955,118.728,2041.5
444.895,118.729,2041.51
444.691,118.727,2041.46
444.609,118.723,2041.38
444.582,118.716,2041.25
444.586,118.717,2041.27
444.604,118.722,2041.36
444.612,118.723,2041.39
444.595,118.717,2041.32
444.579,118.712,2041.24
444.549,118.703,2041.1
444.524,118.696,2040.99
444.493,118.688,2040.85
444.462,118.679,2040.71
444.462,118.678,2040.71
444.473,118.681,2040.76
444.477,118.681,2040.77
444.478,118.68,2040.78
444.47,118.677,2040.74
444.487,118.682,2040.82
444.485,118.684,2040.81
444.469,118.68,2040.74
444.469,118.68,2040.74
444.498,118.689,2040.87
444.505,118.691,2040.9

-515.452,115.301,3086.08
-515.452,115.302,3086.08
-515.441,115.298,3086.01
-515.435,115.296,3085.97
-515.427,115.294,3085.92
-515.433,115.295,3085.96
-515.434,115.295,3085.97
-515.429,115.293,3085.94
-515.436,115.294,3085.98
-515.426,115.29,3085.93
-515.415,115.287,3085.86
-515.414,115.286,3085.86
-515.395,115.281,3085.75
-515.378,115.277,3085.65
-515.374,115.277,3085.63
-515.37,115.275,3085.61
-515.368,115.273,3085.6
-515.365,115.272,3085.58
-515.365,115.271,3085.58
-515.38,115.274,3085.67
-515.392,115.276,3085.74
-515.395,115.277,3085.75
-515.409,115.279,3085.84
-515.424,115.282,3085.93
-515.415,115.279,3085.86
-515.401,115.275,3085.78
-515.398,115.272,3085.75
-515.406,115.274,3085.81
-515.408,115.274,3085.82
-515.408,115.273,3085.81

-174.897,110.541,3065.74
-142.461,110.087,3063.77
-110.041,109.638,3061.89
-93.8368,109.414,3060.98
-61.4121,108.963,3059.11
-28.9966,108.518,3057.4
-28.9972,108.521,3057.48
-28.9958,108.519,3057.43
-28.9963,108.52,3057.45
-28.9971,108.522,3057.46
-28.9976,108.523,3057.43
-28.9984,108.526,3057.47
-28.9982,108.527,3057.44
-28.9988,108.53,3057.51
-28.9991,108.533,3057.56
-28.9984,108.532,3057.56
-28.9994,108.537,3057.68
-28.9996,108.538,3057.73
-29.0018,108.544,3057.88
-29.003,108.549,3057.98
-29.0023,108.547,3057.87
-29.0016,108.546,3057.81
-29.0017,108.547,3057.81
-29.0011,108.547,3057.8
-29.001,108.548,3057.82
-29.0017,108.551,3057.92
-29.0025,108.554,3058.03
-29.0046,108.559,3058.2
-29.0052,108.559,3058.25
-29.0049,108.557,3058.2

459.336,117.771,3088.52
458.757,117.188,3088.56
458.195,116.609,3088.7
457.617,116.027,3088.75
457.041,115.444,3088.81
457.037,115.444,3088.78
457.021,115.441,3088.66
457.005,115.437,3088.55
456.998,115.436,3088.5
456.978,115.432,3088.36
456.982,115.433,3088.39
456.984,115.432,3088.4
456.972,115.43,3088.32
456.968,115.43,3088.3
456.973,115.431,3088.33
456.984,115.433,3088.41
456.992,115.433,3088.45
456.987,115.432,3088.43
456.992,115.431,3088.45
457.002,115.435,3088.52
456.999,115.434,3088.5
456.994,115.432,3088.48
456.988,115.431,3088.44
456.987,115.43,3088.44
456.966,115.425,3088.29
456.939,115.419,3088.11
456.926,115.416,3088.03
456.928,115.416,3088.04
456.933,115.417,3088.08
456.934,115.418,3088.08

-428.622,108.516,4165.04
-428.648,108.522,4165.32
-428.688,108.531,4165.72
-428.681,108.53,4165.67
-428.676,108.528,4165.63
-428.65,108.521,4165.37
-428.645,108.521,4165.33
-428.649,108.522,4165.34
-428.643,108.521,4165.29
-428.631,108.52,4165.17
-428.593,108.512,4164.82
-428.616,108.519,4165.05
-428.601,108.516,4164.91
-428.585,108.512,4164.74
-428.561,108.505,4164.5
-428.573,108.507,4164.62
-428.565,108.507,4164.54
-428.547,108.503,4164.34
-428.538,108.5,4164.23
-428.51,108.494,4163.94
-428.546,108.503,4164.29
-428.525,108.495,4164.08
-428.548,108.501,4164.34
-428.547,108.501,4164.31
-428.508,108.491,4163.95
-428.509,108.491,4163.96
-428.494,108.487,4163.79
-428.501,108.49,4163.85
-428.529,108.498,4164.15
-428.517,108.495,4164.05

68.0905,110.091,4139.77
67.5741,109.573,4139.86
67.0603,109.058,4140.05
66.5463,108.543,4140.29
66.0329,108.03,4140.57
66.0337,108.03,4140.61
66.0328,108.027,4140.52
66.0326,108.026,4140.47
66.035,108.029,4140.63
66.0364,108.029,4140.67
66.0362,108.03,4140.65
66.0384,108.034,4140.84
66.0401,108.038,4140.96
66.0399,108.037,4140.96
66.0457,108.042,4141.2
66.0452,108.043,4141.21
66.0441,108.043,4141.2
66.0434,108.043,4141.17
66.0413,108.04,4141.04
66.042,108.04,4141.06
66.0424,108.041,4141.07
66.0418,108.04,4141.03
66.0424,108.042,4141.08
66.0413,108.04,4140.98
66.041,108.038,4140.92
66.0409,108.035,4140.87
66.0398,108.031,4140.73
66.0401,108.03,4140.73
66.0378,108.025,4140.53
66.0323,108.019,4140.28

412.943,112.86,4118.78
445.977,113.324,4116.84
479.035,113.789,4114.96
512.074,114.253,4113
545.135,114.719,4111.18
561.67,114.953,4110.24
561.661,114.952,4110.17
561.676,114.954,4110.28
561.692,114.957,4110.4
561.699,114.958,4110.45
561.695,114.957,4110.42
561.699,114.955,4110.45
561.715,114.957,4110.57
561.729,114.959,4110.67
561.778,114.969,4111.03
561.785,114.968,4111.07
561.77,114.964,4110.97
561.756,114.961,4110.85
561.739,114.957,4110.73
561.741,114.958,4110.75
561.739,114.958,4110.73
561.738,114.957,4110.73
561.718,114.954,4110.58
561.676,114.946,4110.27
561.68,114.948,4110.29
561.699,114.952,4110.43
561.737,114.961,4110.7
561.745,114.962,4110.75
561.715,114.957,4110.53
561.649,114.943,4110.06

-417.404,111.891,5022.78
-417.384,111.885,5022.52
-417.389,111.888,5022.59
-417.4,111.892,5022.75
-417.4,111.894,5022.75
-417.391,111.891,5022.65
-417.386,111.889,5022.6
-417.381,111.889,5022.52
-417.359,111.883,5022.3
-417.351,111.88,5022.21
-417.332,111.876,5022
-417.342,111.879,5022.12
-417.374,111.888,5022.51
-417.387,111.892,5022.66
-417.375,111.889,5022.51
-417.38,111.892,5022.6
-417.376,111.892,5022.54
-417.371,111.892,5022.49
-417.406,111.904,5022.9
-417.406,111.902,5022.89
-417.381,111.895,5022.6
-417.325,111.881,5021.93
-417.315,111.879,5021.81
-417.306,111.879,5021.67
-417.323,111.886,5021.87
-417.383,111.902,5022.58
-417.391,111.904,5022.67
-417.363,111.897,5022.34
-417.373,111.903,5022.45
-417.407,111.915,5022.84

-118.95,114.931,5155.67
-87.5277,115.25,5169.66
-56.1617,115.583,5184.27
-24.7675,115.913,5198.75
6.61795,116.234,5212.98
38.0147,116.553,5227.04
53.7207,116.714,5234.05
53.7218,116.722,5234.42
53.7203,116.726,5234.52
53.7198,116.724,5234.36
53.7144,116.711,5233.84
53.7125,116.706,5233.62
53.7057,116.693,5233
53.7007,116.68,5232.32
53.7,116.682,5232.48
53.6951,116.677,5232.41
53.6924,116.664,5231.94
53.6908,116.654,5231.61
53.6939,116.655,5231.57
53.6926,116.65,5231.24
53.6853,116.633,5230.48
53.6811,116.618,5229.82
53.6818,116.617,5229.76
53.6809,116.611,5229.47
53.6799,116.609,5229.4
53.685,116.617,5229.71
53.6902,116.63,5230.29
53.6973,116.645,5231.1
53.6996,116.649,5231.21
53.7035,116.647,5230.95

546.754,106.717,5004.89
546.735,106.712,5004.71
546.701,106.706,5004.4
546.697,106.707,5004.36
546.644,106.694,5003.82
546.615,106.687,5003.56
546.599,106.683,5003.43
546.54,106.671,5002.93
546.544,106.672,5002.92
546.525,106.668,5002.73
546.551,106.674,5002.98
546.589,106.682,5003.33
546.605,106.687,5003.46
546.618,106.69,5003.58
546.572,106.681,5003.19
546.553,106.676,5003
546.592,106.685,5003.32
546.671,106.703,5004.01
546.685,106.706,5004.14
546.685,106.706,5004.18
546.729,106.715,5004.61
546.722,106.709,5004.52
546.717,106.704,5004.49
546.712,106.702,5004.5
546.796,106.719,5005.28
546.837,106.728,5005.65
546.856,106.729,5005.83
546.858,106.728,5005.85
546.892,106.735,5006.14
546.938,106.745,5006.53

-375.501,107.417,6112.04
-375.53,107.426,6112.54
-375.539,107.425,6112.72
-375.54,107.424,6112.74
-375.488,107.41,6111.91
-375.502,107.413,6112.11
-375.494,107.413,6112
-375.546,107.426,6112.76
-375.593,107.436,6113.44
-375.606,107.441,6113.62
-375.642,107.452,6114.24
-375.595,107.44,6113.52
-375.592,107.441,6113.51
-375.585,107.439,6113.4
-375.523,107.422,6112.42
-375.516,107.422,6112.31
-375.473,107.409,6111.6
-375.459,107.405,6111.34
-375.45,107.403,6111.18
-375.467,107.413,6111.47
-375.498,107.419,6111.98
-375.521,107.429,6112.39
-375.567,107.444,6113.18
-375.591,107.449,6113.55
-375.584,107.448,6113.48
-375.628,107.459,6114.17
-375.664,107.465,6114.74
-375.674,107.465,6114.88
-375.66,107.462,6114.63
-375.635,107.454,6114.23

72.0494,104.055,5908.32
72.0398,104.042,5907.46
72.0404,104.044,5907.52
72.0412,104.05,5907.93
72.0374,104.044,5907.76
72.0294,104.033,5907.51
72.0205,104.012,5906.23
72.0257,104.019,5906.5
72.0171,104.016,5906.17
72.007,104.014,5905.97
72.0006,104.007,5905.63
71.996,103.999,5905.12
71.9788,103.979,5903.64
71.9663,103.961,5902.44
71.973,103.971,5902.85
71.9599,103.961,5902.27
71.9601,103.951,5901.7
71.9624,103.951,5901.62
71.9664,103.948,5901.28
71.9638,103.947,5901.04
71.9747,103.96,5901.79
71.9608,103.941,5900.71
71.9651,103.945,5900.92
71.9605,103.935,5900.34
71.9488,103.916,5899.27
71.9608,103.927,5899.93
71.9673,103.939,5900.74
71.9856,103.956,5901.9
71.987,103.96,5902.25
71.9789,103.945,5901.53

566.165,105.57,6010.99
566.14,105.564,6010.73
566.115,105.561,6010.48
566.106,105.558,6010.4
566.082,105.554,6010.14
566.091,105.556,6010.23
566.093,105.558,6010.28
566.098,105.559,6010.33
566.082,105.557,6010.17
566.094,105.558,6010.28
566.094,105.561,6010.26
566.098,105.562,6010.29
566.123,105.565,6010.55
566.068,105.555,6009.96
566.039,105.55,6009.64
566.059,105.552,6009.82
566.045,105.55,6009.66
566.023,105.545,6009.4
566,105.54,6009.13
565.957,105.532,6008.68
565.897,105.519,6008.02
565.94,105.526,6008.45
565.907,105.52,6008.11
565.878,105.514,6007.82
565.838,105.507,6007.39
565.778,105.498,6006.76
565.707,105.484,6006.04
565.675,105.479,6005.69
565.711,105.486,6006.06
565.673,105.481,6005.67

-437.08,113.441,7227.61
-437.045,113.432,7227.03
-437.042,113.431,7226.98
-437.065,113.438,7227.34
-437.069,113.439,7227.4
-437.06,113.438,7227.25
-437.031,113.43,7226.69
-437.044,113.434,7226.9
-437.056,113.437,7227.06
-437.092,113.448,7227.67
-437.126,113.458,7228.27
-437.125,113.459,7228.25
-437.103,113.453,7227.89
-437.111,113.454,7228.02
-437.103,113.452,7227.88
-437.089,113.449,7227.65
-437.08,113.446,7227.5
-437.042,113.436,7226.87
