d455 measurements of depth on 29-04-2025
-742.244,-107.516,2519.63
-740.826,-107.312,2514.77
-739.93,-107.167,2511.7
-740.995,-107.303,2515.25
-741.276,-107.318,2516.24
-741.291,-107.315,2516.29
-742.454,-107.49,2520.26
-742.494,-107.496,2520.39
-740.683,-107.21,2514.26
-738.378,-106.858,2506.4

-270.912,-103.089,2523
-270.491,-102.924,2519
-270.381,-102.877,2518.05
-270.464,-102.907,2518.72
-270.259,-102.824,2516.88
-269.764,-102.62,2512.22
-269.817,-102.631,2512.68
-269.411,-102.461,2508.97
-269.432,-102.469,2509.17
-269.943,-102.676,2513.8

230.42,-115.48,2536.76
230.356,-115.447,2536.07
230.369,-115.454,2536.21
230.411,-115.476,2536.69
230.417,-115.478,2536.74
230.571,-115.549,2538.36
230.455,-115.489,2537.1
230.474,-115.486,2537.3
230.489,-115.493,2537.48
230.288,-115.389,2535.33

-760.868,-491.212,2551.01
-760.528,-490.994,2549.87
-760.558,-491.014,2549.97
-760.249,-490.816,2548.93
-760.438,-490.937,2549.57
-760.497,-490.975,2549.77
-760.116,-490.73,2548.49
-759.711,-490.47,2547.12
-759.584,-490.388,2546.69
-759.659,-490.436,2546.95

-270.782,-485.435,2552.42
-270.771,-485.414,2552.32
-270.868,-485.59,2553.24
-271.322,-486.404,2557.49
-270.987,-485.799,2554.32
-270.943,-485.719,2553.9
-271.083,-485.972,2555.22
-271.13,-486.056,2555.66
-271.1,-486.002,2555.38
-271.003,-485.826,2554.47

228.589,-481.506,2512.63
228.533,-481.385,2512.01
228.577,-481.477,2512.49
228.555,-481.432,2512.25
228.572,-481.469,2512.45
228.624,-481.577,2513.01
228.602,-481.53,2512.76
228.542,-481.405,2512.12
228.558,-481.437,2512.28
228.531,-481.378,2511.98

-739.028,-107.975,3102.88
-739.066,-107.98,3103.05
-739.13,-107.989,3103.32
-739.246,-108.006,3103.81
-739.168,-107.995,3103.48
-739.082,-107.983,3103.12
-739.1,-107.985,3103.19
-739.115,-107.986,3103.26
-739.011,-107.971,3102.82
-739.071,-107.98,3103.07

-254.696,-106.929,3084.35
-254.677,-106.919,3084.13
-254.625,-106.897,3083.53
-254.682,-106.922,3084.21
-254.66,-106.911,3083.94
-254.734,-106.944,3084.81
-254.765,-106.958,3085.18
-254.779,-106.963,3085.33
-254.79,-106.968,3085.47
-254.798,-106.972,3085.56

241.895,-111.631,3083.7
241.892,-111.629,3083.67
241.851,-111.61,3083.16
241.861,-111.614,3083.26
241.946,-111.656,3084.33
241.987,-111.675,3084.84
241.901,-111.634,3083.76
241.91,-111.638,3083.88
241.919,-111.643,3084
241.974,-111.669,3084.68

-739.663,-478.213,3060.75
-741.795,-479.662,3069.69
-740.181,-478.605,3062.99
-742.806,-480.375,3073.98
-742.993,-480.508,3074.78
-742.278,-480.027,3071.79
-742.302,-479.994,3071.74
-743.523,-480.796,3076.74
-743.909,-481.056,3078.34
-739.641,-478.231,3060.57

-252.285,-479.601,3108.66
-252.264,-479.559,3108.38
-252.225,-479.484,3107.9
-252.188,-479.412,3107.43
-252.067,-479.179,3105.93
-251.948,-478.95,3104.45
-251.997,-479.043,3105.05
-252.066,-479.176,3105.91
-252.044,-479.134,3105.64
-252.127,-479.293,3106.66

251.467,-479.949,3080.83
251.439,-479.896,3080.5
251.408,-479.838,3080.13
251.398,-479.82,3080.03
251.411,-479.845,3080.18
251.442,-479.904,3080.56
251.475,-479.964,3080.94
251.48,-479.976,3081.02
251.462,-479.939,3080.78
251.518,-480.046,3081.47

-706.051,-104.864,4126.66
-706.107,-104.872,4127
-706.104,-104.872,4126.98
-706.161,-104.88,4127.32
-706.156,-104.88,4127.3
-706.216,-104.889,4127.64
-706.295,-104.901,4128.11
-706.274,-104.897,4127.98
-706.226,-104.89,4127.7
-706.348,-104.908,4128.42

-218.881,-104.424,4119.77
-218.876,-104.423,4119.67
-218.917,-104.444,4120.41
-218.95,-104.458,4121.02
-218.918,-104.443,4120.43
-218.969,-104.467,4121.32
-218.923,-104.443,4120.48
-218.937,-104.452,4120.75
-218.922,-104.445,4120.47
-218.915,-104.443,4120.34

290.949,-117.061,4115.3
290.982,-117.075,4115.77
290.96,-117.066,4115.47
290.94,-117.058,4115.19
291.082,-117.127,4117.22
291.127,-117.145,4117.85
290.092,-116.716,4103.88
290.065,-116.704,4103.49
290.065,-116.703,4103.49
290.08,-116.711,4103.69

-713.963,-490.321,4131.43
-713.932,-490.3,4131.24
-714.299,-490.544,4133.46
-714.285,-490.535,4133.38
-714.162,-490.451,4132.66
-714.101,-490.41,4132.3
-713.959,-490.313,4131.48
-713.932,-490.295,4131.33
-713.963,-490.315,4131.5
-713.435,-489.963,4128.37

-219.677,-489.222,4129.74
-219.659,-489.183,4129.41
-219.7,-489.28,4130.21
-219.684,-489.245,4129.91
-219.664,-489.199,4129.52
-219.69,-489.258,4130.01
-219.686,-489.244,4129.9
-219.74,-489.37,4130.95
-219.773,-489.442,4131.56
-219.769,-489.432,4131.48

285.11,-481.665,4120.67
285.096,-481.642,4120.45
285.15,-481.734,4121.24
285.186,-481.797,4121.75
285.187,-481.799,4121.78
285.169,-481.767,4121.51
285.17,-481.767,4121.52
285.126,-481.692,4120.88
285.119,-481.681,4120.79
285.105,-481.656,4120.58

-747.821,-100.273,5225.54
-748.107,-100.298,5227.53
-747.992,-100.283,5226.71
-748.256,-100.305,5228.62
-748.314,-100.312,5229.02
-748.435,-100.328,5229.87
-748.515,-100.34,5230.43
-748.503,-100.337,5230.34
-748.573,-100.346,5230.81
-748.939,-100.38,5233.36

-260.325,-115.762,5203.4
-260.345,-115.77,5203.78
-260.263,-115.731,5202.18
-260.202,-115.705,5200.99
-260.161,-115.684,5200.16
-260.129,-115.669,5199.54
-260.11,-115.658,5199.18
-260.226,-115.711,5201.39
-260.244,-115.721,5201.75
-260.292,-115.744,5202.7

247.387,-107.811,5210.12
247.372,-107.804,5209.79
247.398,-107.815,5210.32
247.412,-107.819,5210.57
247.413,-107.819,5210.59
247.426,-107.826,5210.87
247.462,-107.843,5211.62
247.452,-107.842,5211.42
247.445,-107.839,5211.28
247.46,-107.845,5211.63

-759.369,-499.835,5246.06
-759.366,-499.837,5246.03
-759.282,-499.777,5245.45
-759.28,-499.771,5245.43
-759.214,-499.728,5244.97
-759.058,-499.623,5243.89
-758.94,-499.546,5243.06
-759.025,-499.604,5243.65
-759.157,-499.691,5244.56
-759.373,-499.835,5246.07

-262.514,-482.65,5242.82
-262.516,-482.656,5242.87
-262.543,-482.71,5243.44
-262.516,-482.656,5242.86
-262.521,-482.663,5242.97
-262.542,-482.705,5243.41
-262.589,-482.796,5244.37
-262.629,-482.878,5245.23
-262.62,-482.862,5245.07
-262.628,-482.873,5245.21

232.066,-447.236,4853.78
232.454,-448.07,4863.14
233.513,-450.181,4886.38
235.279,-453.854,4926.71
235.656,-454.65,4935.28
235.315,-453.874,4926.77
235.373,-453.768,4926.74
235.973,-454.943,4939.79
236.306,-455.721,4948.32
235.46,-454.005,4928.87

-663.4,-111.924,6361.31
-663.696,-111.996,6364.27
-663.717,-111.999,6364.51
-664.027,-112.062,6367.51
-663.873,-112.024,6365.93
-663.866,-112.024,6365.86
-664.31,-112.128,6370.09
-664.79,-112.235,6374.81
-664.948,-112.262,6376.3
-664.893,-112.252,6375.73

-170.193,-111.577,6347.95
-170.222,-111.605,6349.07
-170.186,-111.586,6347.69
-170.228,-111.609,6349.21
